content,score
环境优雅，有国人的自豪感，值得一游。,0
取票方便，景点值得一去，价格比较优惠。,1
条件真的很一般，组织比较乱，不推荐去。,1
玉带滩还不错孩子爱玩儿，会议中心一般,0
像领导人一样照个相挺好，也没有强制消费,0
可以到会议中心看看，工作人员还算热情。,1
景点一般吧，不过门票价格还算比较实惠。,0
博鳌亚洲论坛永久会址值得一看，玉带滩。,0
很方便，不错。以后一直会在携程上订票。,1
很好的一次旅行。一定要上船去岛上看看。,0
带老人参观后感觉非常满意，非常有意义。,0
会址广大宏伟，周边环境优美，红花绿树。,1
周边风景秀丽，会场场面宏大，有国际范儿,0
骗钱的场所，没有一点趣味性，不如看电视,1
一个不该收费的地方，收得还很贵。就好比把人民大会堂周围拦上，设个路卡，买票收钱,1
这里有万泉河，河水清澈，这里有大海，碧海蓝天，空气清新鸟语花香，适合休闲度假。,0
博鳌亚洲论坛永久会址在一座岛上，上去需要开过一座桥，到了之后发现还需要门票，真TM贵100多一个人，算了吧，没进去看。,0
建议现场直接买会场门票，玉带滩沙好粗,1
前面点评过了，为啥还要评？还算可以。,1
景点参观意义很大，去沙滩看看也不错。,0
不虚此行，感受了一把国家元首的赶脚！,0
态度不太好，沙滩太一般，整体很一般。,1
环境不错啊，玉带滩也美，太棒棒棒的了,0
这个地方还是挺有纪念意义的了，不错的,0
各国元首开会的地方，很有纪念意义，环境优美，有高尔夫球场，还有码头直达玉带滩,0
一般，性价比不高，就是坐快艇转一圈，天气很热，看过三亚的海湾，玉带湾差不多。,0
取票方便，服务态度，很好，速度快。,0
人工的元素太多，玉帶滩上只有沙子。,0
开会，进不去会场，外面票价才90。,1
景点可看性不高，就是参观一下会场。,1
环境很不错，绿化做的很好，值得一去,0
快速、方便、省时省力省心。以后再来,0
博鳌论坛非常好，票价还能返现，很棒,0
能进主会场，有意思，主席台上坐一坐,0
好好好好好好好好好好好好好好好好好,0
可以近距离的感受论坛的气息，而且能亲身坐下领导们的，哈哈，很有感觉哦，玉带滩上有点热，只是在三江入海口处看了一下。,0
风景秀丽！会议重要！世界在此握手！,0
要门票才能过桥进入，感觉不爽，没去,1
不值这个价格，有点坑人，景色一般,1
会场宏伟气派，金碧辉煌。玉带滩河海交融，风景独特。总的来说，很值得一看。,0
一次非常不错的出行，玩的很开心！,0
非常不错的景点，玉带滩真漂亮啊。,0
风景秀丽，漂亮至极。值得一去哦。,0
很好，体验了领导开会的感觉，超棒,0
景色不错，但如果多些指示就更好了,0
环境很好，感觉我国家越来越强了。,0
经济实惠快捷方便，出来玩不用排队,0
很好，环境好有意义不虚此行。赞,0
会场就是比较震撼，玉带滩一般般。,0
感觉很好 物超所值 景色宜人 海水很蓝,0
景点一般 会址没什么特色 玉带滩太乱 垃圾也多 倒是会址前面的酒店和温泉环境不错,1
没什么印象了，应该也没什么意思。,1
博鳌亚洲论坛永久会址所在地很漂亮,0
感受国际论坛的氛围，里面环境很好,0
说实话，实属一般般呀和杭州那20国会议那个会址一个地一个天上，没法比呀,1
亲眼目睹了博鳌会址，与电视一致,1
取票口骗我要两个小时以后取～～,1
订了一个小时才能用，方便快捷。,1
值得游玩！！很有味道！！！！！,1
景点一般，门票太贵，不推荐去！,1
玉带滩很漂亮，会址跟大气！！！,0
国家领导人，来的地方，就是好。,0
很雄伟，不错！！！！！！！！！,1
现场117，网络89，便宜，好,1
适合经常看新闻联播的人去留影。,0
没有想象中那么有趣，不会再去。,0
可惜下雨，但游人不多，故地重游,1
去海南的第一站就是博鳌 记忆很深,0
没什么玩的，就是看看开会的地方,1
空气好景色美事宜老人长住的圣地,0
面积很大，形如巨鳌，旅游景区。,1
不错很好，为咱们中国骄傲，自豪,0
看到了习大大的大照片！哈哈哈！,0
人少安静，大概去的时间不错吧。,0
壮观的建筑，只是远远看了一下。,0
CTRIP说已订票，窗口说没有收到传真。互相扯皮，花了半个小时确认。害得老人孩子受半个多小时太阳和蚊子的折磨。,1
纪念的地方，有兴趣可以去看看～玉带滩沙子比较粗，没有遮阳的地方很晒……,0
还是不错的，里面的环境非常好,0
玉带湾三江入海口，感受海的波涛汹涌，风景不错，论坛气势宏伟，值得一去,0
没啥好看，价格挺高，吃饭也挺贵，跟国际接轨了，要收15[%]服务费。,1
人很多 需要排队 景色还不错 ！,0
忘了提前购票硬等了两个小时，应该更人性化化服务。景区还不错值得一去,0
值得细细观看，好好欣赏！这次进园时间太晚，只能期待下次有机会重游！,0
永久会址就是新会址，在用会址。休闲度假很好，还有论坛的温泉，值得推荐。尤其是观海温泉。,0
环境非常好，去了能够体验一下开会的感觉，在携程提前购票非常方便。,1
博鳌亚洲论坛永久建筑大气，景点环境优美，服务贴心，使人流连忘返。,0
外部环境不错，内部会议大厅值得一看，但是介绍内容不多，票价过高。,0
景色优美，空气清新，温泉养生，房间舒适干净是度假休闲的好地方！,0
海南有纪念价值的地方，应该走走，玉带滩一边河一边海，环境不错,0
取票方便，会址还是值得一看。门票包含玉带河游船，也可以游玩。,1
值得一去，去看看各国政界大佬和商界大佬是如何指点亚洲经济的！,0
景区 环境不错值得去看希望下次还能我的我的好朋友一起去旅游，门票的取票方式就是和网上说的一样挺方便的,0
实在不能作为一个景点出现，也就是看看开会的会场。会场规模并不是很壮观，也没有相关的丰富的背景信息。,1
还行 还行 还行 还行 还行 还行 还行 还行 还行 还行,0
这个团购非常不错，程序简单领票方便，又省不少钱，非常推荐,1
风景独特，沙滩?海浪?渔船构成一副精美的画面，令人难忘！,0
景色很美，参观博鳌论坛的建筑！挺不错的！可以去，支持支持,0
博鳌亚洲论坛永久会址，没会时面向游客开放，很有情趣的地方,0
比想象中差多了，为什么投资那么多的建筑，管理得凌凌乱乱？,0
到此一游，博鳌会址，没进景点，毕竟只知皮毛，也无兴趣深究,1
看海可以，别无所求，只能看看海，什么都没有，车也不好打,1
不错的感受，希望大家都去看看，龙颈穴回音效果让我吃惊,1
博鳌环境很不错，会址没什么可看的，玉带滩的海浪很不错,0
就是博鳌论坛的会址，主要是陪老爸去看看，不过觉得门票太贵，玉带滩也不觉得好看，转转就出来了。,0
春节的时候去的，离琼海市内比较远，空气清新，环境清幽，长辈们比较喜欢，在网上购票取票比较方便,0
开会的地方，没什么特别惊喜，值得一看的地方，门票又贵,0
这里值得一看的，来了博鳌不到这里等于白来。很值得一看,0
没去过应该去一次，毕竟表现了中国在世界各国中的地位。,0
买了一个村民的盗版票，四十元，划算得很，有沙滩很好玩,1
空气好，精品商城太贵，拍照太贵，景区很干净，挺美的,0
很不错 一价全包 里面的秩序很好 玉带滩很不错 孩子很喜欢,0
不错，老人家了了个心愿！就是要买套票，还是不错的！,0
总的来说，每个人欣赏角度不同。为有自己感受才知道！,0
庄严肃雅，值得拍照留念，很有意义的地方，一定要去。,0
园区内景色非常优美，免费的，只是进会场里面需要买票，在外面散散步心旷神怡。还能看见入海口。,0
现场买老年票90，儿童票100，还不如全买网络票,1
景色不错，值得一去。可以坐直接到达的车，只要7元,0
首次来的朋友可以来看看，风景还是不错，喻意也好。,0
环境优雅，为亚洲论坛会址慕名而来，真的不错，推荐,0
真不值门票价格，就是一个开会的地方，一上玉带滩，全是追着你照相的，骑沙滩车，还有卖东西的,1
感觉到了一份圣洁的庄严。只是那天太热了，忘了代言,1
一个快要消亡的景点，除了坑和一地的垃圾，没什么了,1
感受一下领导人的会址，要进大堂去看看，玉带滩不错,0
环境很好，服务很好。停车上小了些，没有海滨浴场。,0
风景美，可游玩的地方不是很多,0
就是一个开会的地方，不过玉带滩卖水果的很不错！,0
带老爸老妈来玩，很漂亮大气的建筑，爸妈赞不绝口,0
挺好的景点，风景不错，沙滩上还发现了超级大水母,0
很好，有气派，空气清新，环境优雅，中国就是牛。,0
购票非常方便，景区换票方便，景区好，值得一去。,1
绝对值得一去！至少到过各国领导人每年一聚之地！,0
到了，告知会议中心不开放，没有提示，体验不好,1
坐车到永久会址参观，又乘船到玉带滩，景色优美,0
很方便快捷，服务很好，但需要提前二小时订票。,1
很适合一家人去玩儿，很漂亮美丽，天蓝海蓝，交朋友也很开心。而且并不是很累。值得一去。,0
